id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
521180,Will Ethereum dip to $3250 by February 28 2025?,will-ethereum-dip-to-3250-by-february-28-2025,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",11080.41,,2025-02-28,,"[""18538555529276213535810625583678858504417656117791734619041174987898931314552"", ""13846788280898258351271454598795638295704929913458468441161765382591852797671""]",,,True,0.001,,1,0.999,1,Yes,100.0,No,0.0,,
521181,Will Ethereum dip to $3000 by February 28 2025?,will-ethereum-dip-to-3000-by-february-28-2025,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",602599.063227,,2025-02-28,,"[""53462430302137794117121670935898640686313894597553458649587129525871272591085"", ""77714397296300347757642971071861900935180856173026474318971974431120672274283""]",,,True,0.001,0.2695,1,0.999,1,Yes,100.0,No,0.0,,
521182,Will Ethereum dip to $2750 by February 28 2025?,will-ethereum-dip-to-2750-by-february-28-2025,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",212406.777232,,2025-02-28,,"[""51203212197474081581570960184808810802226084590508164292095015086836878087356"", ""114823059935452608686263578216954519680994891456144410559307785793628596245589""]",,,True,0.001,0.4745,1,0.999,1,Yes,100.0,No,0.0,,
521183,Will Ethereum dip to $2500 by February 28 2025?,will-ethereum-dip-to-2500-by-february-28-2025,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",121730.287798,,2025-02-28,,"[""38656800898913661710810903129605409319125096124271337892624173774688493186282"", ""22434717149513335576513192663111067568400240447166566664121041476557966467858""]",,,True,0.001,0.7745,1,0.999,1,Yes,100.0,No,0.0,,
521184,Will Ethereum dip to $2000 by February 28 2025?,will-ethereum-dip-to-2000-by-february-28-2025,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2068568.924965,,2025-02-28,,"[""57847422425427215166731520035189169280223932342976897399835832426219666754300"", ""90476402655686726364463486251421361531344716224253111099783009166362717805973""]",,,True,0.001,-0.3525,1,,0.001,Yes,0.0,No,100.0,,
521530,Will Ethereum hit $3000 by Wednesday?,will-ethereum-hit-3000-by-wednesday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",268287.718287,,2025-02-05,,"[""97539817470022587983285328071531777482765398422983067054609629997519070837885"", ""9195575253074232947180537110313092056955717649250603057691849849146986721092""]",,,True,0.001,-0.0475,1,,0.001,Yes,0.0,No,100.0,,
521531,Will Ethereum hit $3000 by Friday?,will-ethereum-hit-3000-by-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2803659.382106,,2025-02-07,,"[""22816305708987177134315946054170267957623131204787944258064836185726713200523"", ""97269442621815348681755910662305665213696075812844255517364049078832936272730""]",,,True,0.001,-0.027,1,,0.001,Yes,0.0,No,100.0,,
521593,Will Netherlands win Eurovision 2025?,will-netherlands-win-eurovision-2025,,,,,True,False,"[""Yes"", ""No""]","[""0.0375"", ""0.9625""]",268056.033348,88660.31029,2025-05-17,2519.236291,"[""81494113250070000853911226027907208048734840001232734176965855107861125326397"", ""105407049626565110134141065083542018434031072888494154761592170819626239995476""]",,0.8237868451538164,True,0.003,-0.0005,0.037,0.036,0.039,Yes,3.75,No,96.25,,
521680,Will Jordan Spieth win the 2025 WM Phoenix Open?,will-jordan-spieth-win-the-2025-wm-phoenix-open,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",506.440232,,2025-02-09,,"[""66776900435235534621133703292980532179220555990585055040466884083805016196615"", ""55214050939059407446334757842249068821809576399093040359800858800417146201993""]",,,True,0.001,-0.0645,1,,0.001,Yes,0.0,No,100.0,,
521782,"Will David Sacks say ""Ethereum"" during his February 4 presser?",will-david-sacks-say-ethereum-during-his-february-4-presser,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",7805.850657,,2025-02-04,,"[""72432819143487860966814984747628715390179827972203622023677233247282525515140"", ""38322338050662760197649540570133152116369967842909622053445774955011250401700""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
522037,"Ethereum above $2,700 on February 14?",ethereum-above-2700-on-february-14,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",5217482.832123,,2025-02-14,,"[""52359056386318674274700947714564813468057007010943077759310317618217714862148"", ""76207117548175632242715193607301312356843350840124758208471427542927315686727""]",,,True,0.001,0.7245,1,0.999,1,Yes,100.0,No,0.0,,
522358,Bethune-Cookman vs. Prairie View A&M,cbb-cook-pv-2025-02-08,,,,,True,True,"[""Bethune-Cookman"", ""Prairie View A&M""]","[""1"", ""0""]",,0,2025-02-15,,"[""94044305456788767759385558901936160933488422270467240782742048123504804409895"", ""93005400580724858780945131075944541286510480973705390897381340838870116678151""]",True,0,True,0.01,,,0.99,1,Bethune-Cookman,100.0,Prairie View A&M,0.0,,
522423,Bethune-Cookman vs. Texas Southern,cbb-cook-txso-2025-02-10,,,,,True,True,"[""Bethune-Cookman"", ""Texas Southern""]","[""1"", ""0""]",5215.781476,,2025-02-18,,"[""57401588557056747420451793045409803506348165645437370374668554227152484817049"", ""52317035431897630528932694410790424390873850000478718172323528525720191883613""]",True,,True,0.001,0.5145,1,0.999,1,Bethune-Cookman,100.0,Texas Southern,0.0,,
522639,Netherlands election called before May?,netherlands-election-called-before-may,,,,,True,False,"[""Yes"", ""No""]","[""0.085"", ""0.915""]",13733.467958,2140.3783,2025-04-30,309.14,"[""18654815110698275122659982714873652920534473254222496251284422683992122600812"", ""111731586046307063020956141419787999366515250996395154013329767952392461049689""]",,0.8530785472072341,True,0.03,-0.025,0.11,0.07,0.1,Yes,8.5,No,91.5,,
523102,Will SOL flip ETH in 2025?,will-sol-flip-eth-in-2025,,,,,True,False,"[""Yes"", ""No""]","[""0.08"", ""0.92""]",4639.473418,9249.6879,2025-12-31,,"[""28479181409628503087605312563269512200670414294184478906642949841544762042605"", ""34461119003205208838687202462279916711689621498676985285561977351410462022733""]",,0.8500510030601836,True,0.02,,0.1,0.07,0.09,Yes,8.0,No,92.0,,
523146,"Will Ethereum hit $2,500 or $3,000 first?",will-ethereum-hit-2pt5k-or-3k-first,,,,,True,True,"[""$2500"", ""$3000""]","[""1"", ""0""]",185737.31787,,2025-12-31,,"[""106389544839877334835012596170277247798587224237141511735136824553092237947388"", ""99971732333651605777099091325013989555056457554033287804174786707948923454748""]",,,True,0.001,0.5995,1,0.999,1,$2500,100.0,$3000,0.0,,
523190,"Trump, Putin, and Zelensky seen together before July?",trump-putin-and-zelensky-seen-together-before-july,,,,,True,False,"[""Yes"", ""No""]","[""0.065"", ""0.935""]",131039.384519,6453.6706,2025-06-30,1214.668083,"[""84804085609724803969924276387699377482583730999977011213440521355427006698445"", ""57146687045788801553820699550494335241801178695443164889335007631407257527255""]",,0.8408837688410519,True,0.01,,0.07,0.06,0.07,Yes,6.5,No,93.5,,
523445,Alcorn State vs. Bethune-Cookman,cbb-alcn-cook-2025-02-15,,,,,True,True,"[""Alcorn State"", ""Bethune-Cookman""]","[""1"", ""0""]",66.084937,,2025-02-22,,"[""36119959674405716264680534504852957596774963921892982494542930458783167258520"", ""25044186522107944022608371324271624902188048549686118775760531988834267489766""]",True,,True,0.001,0.6695,1,0.999,1,Alcorn State,100.0,Bethune-Cookman,0.0,,
523484,"Ethereum above $2,700 on February 21?",ethereum-above-2700-on-february-21,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",4780243.935768,,2025-02-21,,"[""53857410465322570674820192689752350922027593398596106088231942123932797007560"", ""40684831078604550891088437484953696060141845827805181698232683800005120070933""]",,,True,0.001,0.2095,1,0.999,1,Yes,100.0,No,0.0,,
523519,Gaethje vs. Hooker,gaethje-vs-hooker,,,,,True,True,"[""Gaethje"", ""Hooker""]","[""0.5"", ""0.5""]",22.848326,,2025-03-08,,"[""18434327042650985291171123086970068843316308149395578976753707308309323284135"", ""23660186156968929552185590061621942561405393253007867998962408220538976103442""]",,,True,0.01,,1,0.5,0.51,Gaethje,50.0,Hooker,50.0,,
523555,Will Trump Media invest in Ethereum before July?,will-trump-media-invest-in-ethereum-before-july,,,,,True,False,"[""Yes"", ""No""]","[""0.35"", ""0.65""]",326106.932921,504.4818,2025-06-30,,"[""34533228514537318755546478559847331470334925245074416891968365893386469958144"", ""22252784148608181914896338717127699156579665886743824079359432089161934125323""]",,0.9779951100244499,True,0.12,,0.29,0.29,0.41,Yes,35.0,No,65.0,,
523601,Will Pete Hegseth be out as Secretary of Defense in Trump's first 100 days?,will-pete-hegseth-be-out-as-secretary-of-defense-in-trumps-first-100-days,,,,,True,False,"[""Yes"", ""No""]","[""0.0225"", ""0.9775""]",46051.880154,6645.2382,2025-04-29,365,"[""85530266551557135921616439366386780866606223567029200371517758492756668273831"", ""99466356669551464428261838069389126558348620658210235950720393125384702928394""]",,0.8143281029717886,True,0.005,-0.0035,0.02,0.02,0.025,Yes,2.25,No,97.75,,
523656,Jackson State vs. Bethune-Cookman,cbb-jkst-cook-2025-02-17,,,,,True,True,"[""Jackson State"", ""Bethune-Cookman""]","[""1"", ""0""]",6274.728586,,2025-02-25,,"[""96963908597151860118217613514125928370096909811208987754393600040735564539910"", ""26101835058138612627295544124526536560185885773975488354868689640073757250281""]",True,,True,0.001,0.5545,1,0.999,1,Jackson State,100.0,Bethune-Cookman,0.0,,
524237,Bethune-Cookman vs. Alabama A&M,cbb-cook-aamu-2025-02-22,,,,,True,True,"[""Bethune-Cookman"", ""Alabama A&M""]","[""1"", ""0""]",,0,2025-03-01,,"[""89325695820705145637040787259710570695176789707960934756637282283483280973265"", ""74633301317829035561493916716001267893940699106767621908711092332940098630293""]",True,0,True,0.01,-0.065,,0.99,1,Bethune-Cookman,100.0,Alabama A&M,0.0,,
524431,"Ethereum above $2,800 on February 28?",ethereum-above-2800-on-february-28,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1734469.495625,,2025-02-28,,"[""104531995863563781965920510922206241456595964989859443622659595929629960885883"", ""99028457472319577195210423485650031868639006149438017730165280232899016567417""]",,,True,0.001,-0.003,1,,0.001,Yes,0.0,No,100.0,,
524443,Will Bybit hacker return stolen ETH by next Friday?,will-the-bybit-hacker-return-stolen-eth-before-march,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",276581.994712,,2025-02-28,,"[""75308642383884053055887532369678588949973429833702854179159891699455535606127"", ""51450105920019387204802474116847074708525327333953842398045539938675703047398""]",,,True,0.001,-0.002,1,,0.001,Yes,0.0,No,100.0,,
524446,Ethena USDe depeg before April?,ethena-usde-depeg-before-april,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",219068.166544,,2025-03-31,,"[""54786342336350583092339417489461605853785536132830469791999336394009626977287"", ""72240843857821223163294265991865956707908500010538702530783540415340486983475""]",,,True,0.001,-0.0015,1,,0.001,Yes,0.0,No,100.0,,
524476,Will Bybit buy >$1b ETH by next Friday?,will-bybit-buy-1b-of-eth,,,,,True,True,"[""Yes"", ""No""]","[""0.5"", ""0.5""]",299589.648329,,2025-02-28,,"[""37739391448850587231527946933816563818248887375422172319870392949936639299535"", ""48904366951834788862295876890351113133189267093713275736143977304387949550804""]",,,True,0.004,0.0035,1,0.501,0.505,Yes,50.0,No,50.0,,
524538,Will ETH hard fork before April?,will-eth-hard-fork-before-april,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",199050.982843,,2025-03-31,,"[""53782513412037113891565975315878012286410354645975625651014216257121815034754"", ""54466142099908655946578781902372844681276422218073504805969905585911399871042""]",,,True,0.001,-0.001,1,,0.001,Yes,0.0,No,100.0,,
524576,Bethune-Cookman vs. Alabama State,cbb-cook-alst-2025-02-24,,,,,True,True,"[""Bethune-Cookman"", ""Alabama State""]","[""1"", ""0""]",4605.512387,,2025-03-04,,"[""44780659089380853915635512986613696543220904689553362591117411891375369295261"", ""80547142524650062802882054527467028864877353628392320887013300169631443538043""]",True,,True,0.001,0.5595,1,0.999,1,Bethune-Cookman,100.0,Alabama State,0.0,,
524601,Will Kanye launch a token on Ethereum?,will-kanye-launch-a-token-on-ethereum,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",359747.043984,,2025-03-31,,"[""69191296001971673385383880527358556559234221973361535155138575590470472119563"", ""84262152019728296570179856324563980365657386377699311552758228896318233442391""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
525204,Will Ethereum hit $2700 by Wednesday?,will-ethereum-hit-2700-by-wednesday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",16065.107509,,2025-02-26,,"[""78636560812588275809663561921814150675100385408101248833913953066343092654747"", ""41027544730334862748848615325658752721180230955998557324757092006851703546494""]",,,True,0.001,-0.0495,1,,0.001,Yes,0.0,No,100.0,,
525384,Will Ethereum hit $2500 by Thursday?,will-ethereum-hit-2500-by-thursday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",27146.113372,,2025-02-27,,"[""10468436093688779756354100550184857326092226575965441745155907586455429453912"", ""103804265803550347384211945805569047030317525208637895201671691184868952315294""]",,,True,0.001,-0.1345,1,,0.001,Yes,0.0,No,100.0,,
525515,Will Jordan Spieth win the 2025 FedEx Cup?,will-jordan-spieth-win-the-2025-fedex-cup,,,,,True,False,"[""Yes"", ""No""]","[""0.018"", ""0.982""]",1053.818733,4257.3732,2025-09-30,,"[""703113673683813613474126502426767048162845746525700805105496800300602314606"", ""111807330357855263835053112006874997889868572177584377046190126785367017932967""]",,0.8114749043271088,True,0.014,-0.002,0.008,0.011,0.025,Yes,1.7999999999999998,No,98.2,,
525542,Will Jordan Spieth win The 2025 Masters?,will-jordan-spieth-win-the-2025-masters,,,,,True,False,"[""Yes"", ""No""]","[""0.019"", ""0.981""]",7851.58167,145666.2651,2025-04-13,2736.603806,"[""78459188998380271424674385982860830262138254602619830728439337302829906530180"", ""68506611777261947980024151988682927524510542002711870258165113691232199726124""]",,0.8121095275877667,True,0.004,-0.0025,0.021,0.017,0.021,Yes,1.9,No,98.1,,
525584,Will Jordan Spieth win The 2025 U.S. Open?,will-jordan-spieth-win-the-2025-golf-us-open,,,,,True,False,"[""Yes"", ""No""]","[""0.105"", ""0.895""]",340,640.76,2025-06-15,,"[""76619957794028292568216229518325890370816301669504922404003415078546249213203"", ""11634287039720311745868654686359238563988613483236044047258143397216128828043""]",,0.6833762245626176,True,0.21,0.09,0.6,,0.21,Yes,10.5,No,89.5,,
525636,Will Jordan Spieth win The 2025 PGA Championship?,will-jordan-spieth-win-the-2025-pga-championship,,,,,True,False,"[""Yes"", ""No""]","[""0.438"", ""0.562""]",77.6,255.46,2025-05-18,,"[""69129131707021031805124814357393553427730735778670651374496382554350174402170"", ""25037390807313143068944143345985742228386568181533368595836195493547432268018""]",,0.12551751068891182,True,0.874,0.0645,0.88,0.001,0.875,Yes,43.8,No,56.2,,
525659,Will Jordan Spieth win The 2025 Open Championship?,will-jordan-spieth-win-the-2025-open-championship,,,,,True,False,"[""Yes"", ""No""]","[""0.495"", ""0.505""]",,1,2025-12-31,,"[""33850101748503836116552497264113977836109869593784933018632072209101477361895"", ""35365182000886467905835825331364895629397258963608682850388034937034463255854""]",,0.009999750006249844,True,0.99,-0.005,,,0.99,Yes,49.5,No,50.5,,
526007,Southern vs. Bethune-Cookman,cbb-sou-cook-2025-03-01,,,,,True,True,"[""Southern"", ""Bethune-Cookman""]","[""0"", ""1""]",31,,2025-03-08,,"[""104219810388333535481346979600168119015653363258949024375432528804099262933308"", ""73316391468416534333757027850358836045220407909743658259848158572191779704498""]",True,,True,0.01,-0.495,1,,0.01,Southern,0.0,Bethune-Cookman,100.0,,
526068,"Ethereum above $2,300 on March 7?",ethereum-above-2300-on-march-7,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",4345803.661636,,2025-03-07,,"[""92930379607706033283721597814402539698709488112846469860903964510902202102183"", ""77195044185199490561568577007991723729736511951407557960960506381086921913841""]",,,True,0.001,-0.1645,1,,0.001,Yes,0.0,No,100.0,,
526191,"Will Ethereum dip to $2,000.00 by March 31?",will-ethereum-dip-to-2000pt00-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",603246.331295,,2025-03-31,,"[""79960021935852176976298749025188457945312273088963867745429199470850922760595"", ""95434291972209413750764358931152110028575211043642396870343487528629007350932""]",,,True,0.001,0.3645,1,0.999,1,Yes,100.0,No,0.0,,
526192,"Will Ethereum dip to $1,500.00 by March 31?",will-ethereum-dip-to-1500pt00-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1190608.071959,,2025-03-31,,"[""34000665728032638565274599724133249427948135773491268060415934944158588879370"", ""43714993334121638050246422344865591959340977198444139636149429387649047248072""]",,,True,0.001,-0.003,1,,0.001,Yes,0.0,No,100.0,,
526193,"Will Ethereum dip to $1,000.00 by March 31?",will-ethereum-dip-to-1000pt00-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",647894.476029,,2025-03-31,,"[""21623450216626059193575722842155460488130226192562406326207424204680563924372"", ""106196944845085851093209198191419022865187632567921500860416240810949791163782""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
526396,Grambling State vs. Bethune-Cookman,cbb-gram-cook-2025-03-03,,,,,True,True,"[""Grambling State"", ""Bethune-Cookman""]","[""0"", ""1""]",6955.518546,,2025-03-10,,"[""2059474549775272935194134940384939446523210823707870310858214322114617517030"", ""42978574228093318869992758528209234319773210194596125705193337974824573974464""]",True,,True,0.001,-0.2095,1,,0.001,Grambling State,0.0,Bethune-Cookman,100.0,,
526643,"Will Donald Trump say ""Ethereum"" during Crypto Summit on Friday?",will-donald-trump-say-ethereum-during-crypto-summit-on-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",51598.288583,,2025-03-07,,"[""12410909974168274258237314791560504012058967435752151607239712015984045031201"", ""84624402018464666020495003848038634676726669499531320036601587095705802117576""]",,,True,0.001,-0.5545,1,,0.001,Yes,0.0,No,100.0,,
526660,"Will Ethereum dip to $1,900.00 by March 31?",will-ethereum-dip-to-1900pt00-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",210228.704517,,2025-03-31,,"[""47576779873527576670025233193602084468330571170676025368616238354464257749137"", ""23598543494017207549814450176538440742343586283612588302811265696093364188439""]",,,True,0.001,0.2795,1,0.999,1,Yes,100.0,No,0.0,,
526661,"Will Ethereum dip to $1,800.00 by March 31?",will-ethereum-dip-to-1800pt00-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",179751.503602,,2025-03-31,,"[""32012356412220625004518832703142564957703393524632697037228098636021166780193"", ""30596441773126471196409106730200502996205311873409537213830288051611442059123""]",,,True,0.001,0.4945,1,0.999,1,Yes,100.0,No,0.0,,
526662,"Will Ethereum hit $2,600.00 again by March 31?",will-ethereum-hit-2600pt00-again-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1082207.455328,,2025-03-31,,"[""89226498448748787686382422002435681666880731317025073739177588551945626034766"", ""41323960489947174832347563260974181723272171602746287385038188161354108132386""]",,,True,0.001,-0.001,1,,0.001,Yes,0.0,No,100.0,,
526663,"Will Ethereum hit $2,800.00 again by March 31?",will-ethereum-hit-2800pt00-again-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",591187.54289,,2025-03-31,,"[""61552757482300738973738278685353737276894410063861886307891588013528200205138"", ""21047783910077686146674072220864724780083711787348510412905479167363513788629""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
526664,"Will Ethereum hit $3,000.00 again by March 31?",will-ethereum-hit-3000pt00-again-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",583176.4045,,2025-03-31,,"[""50454966135248501365215130600814239915739947689755084067925151138178528396241"", ""29947603666795014418001233999485915716485883227729574888537319406302935823423""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
526665,"Will Ethereum hit $3,500.00 again by March 31?",will-ethereum-hit-3500pt00-again-by-march-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",857024.53718,,2025-03-31,,"[""14912875396755724504166369339351231286496384685798024937287357666784074825167"", ""94365906836320832581341171736073116272993925922892964291592849775483564562229""]",,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
526671,Will ETH hard fork before May?,will-eth-hard-fork-before-may,,,,,True,False,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",214692.094458,8827.54228,2025-04-30,13056.451299,"[""79503838415169715950273140563148406300735164968411717548047411056227301585095"", ""9905051523870022988962618134003883527329648937410202058182182023487322472622""]",,0.8047925395731582,True,0.003,-0.002,0.011,0.006,0.009,Yes,0.75,No,99.25,,
526683,Gaethje vs. Fiziev,gaethje-vs-fiziev,,,,,True,True,"[""Gaethje"", ""Fiziev""]","[""1"", ""0""]",327687.180338,,2025-03-08,,"[""1471873493648064714568440042017083065510654451208652545833903395711843450397"", ""7781953618041089416217536966230257311040522222030075644700109969334304065442""]",,,True,0.001,0.5845,1,0.999,1,Gaethje,100.0,Fiziev,0.0,,
526977,Florida A&M vs. Bethune-Cookman,cbb-famu-cook-2025-03-08,,,,,True,True,"[""Florida A&M"", ""Bethune-Cookman""]","[""0"", ""1""]",,0,2025-03-15,,"[""28430595622571027815458813609392100808795266023026512448964590368116241544383"", ""3763118078933005069131945057711495223041647246941816243774210745906085344358""]",True,0,True,0.008,-0.25,,,0.008,Florida A&M,0.0,Bethune-Cookman,100.0,,
527089,Will Justin Gaethje win by KO?,will-justin-gaethje-win-by-ko,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2458.749767,,2025-03-08,,"[""5988939120189115904476425053537950370143224817098668412016494061678821467234"", ""60291327579404082641077259729265432236433943483503680303691869853878164455641""]",,,True,0.001,-0.2045,1,,0.001,Yes,0.0,No,100.0,,
527169,"Ethereum above $2,200 on March 14?",ethereum-above-2200-on-march-14,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1867284.215797,,2025-03-14,,"[""52010115581096885988757926452772658345038516628346534477072636568396951831771"", ""103599752498474591473586200577780847117143429313512170144632369391959254066721""]",,,True,0.001,-0.003,1,,0.001,Yes,0.0,No,100.0,,
527530,Alcorn State vs. Bethune-Cookman,cbb-alcn-cook-2025-03-13,,,,,True,True,"[""Alcorn State"", ""Bethune-Cookman""]","[""0"", ""1""]",84.888304,,2025-03-21,,"[""106071745664723529609790448736024204509628548871282683088011626199557857863717"", ""20868555289740373585027273672430535369894493019257424501166102063436747757458""]",True,,True,0.001,-0.4295,1,,0.001,Alcorn State,0.0,Bethune-Cookman,100.0,,
527625,ETH flipped in 2025?,eth-flipped-in-2025,,,,,True,False,"[""Yes"", ""No""]","[""0.435"", ""0.565""]",25647.86797,10053.9892,2025-12-31,2570.876836,"[""10889357846679448407861080495504458983770463392004204285377025816043634236965"", ""101119910854170571058758368901602336223055192882125923238968166617796218861591""]",,0.9957927755234136,True,0.03,0.115,0.43,0.42,0.45,Yes,43.5,No,56.49999999999999,,
527663,Will Ethereum Foundation be liquidated in March? ,will-ethereum-foundation-be-liquidated-in-march,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",10867.744872,0,2025-03-31,,"[""39515797128833388018024816811154417540065380718489780176685556579293698998782"", ""93825667885437047110335823461800869608670592469445937940761732897280042329607""]",,0,True,0.001,,0.001,,0.001,Yes,0.0,No,100.0,,
527731,Will Netherlands qualify for the Eurovision 2025 grand final?,will-netherlands-qualify-for-the-eurovision-2025-grand-final,,,,,True,False,"[""Yes"", ""No""]","[""0.959"", ""0.041""]",2604.929412,6365.15514,2025-05-13,,"[""77074163473823444666864421261322858851173008275012850851853639520077727546785"", ""53822444202646917497628226467133264990497755750834320438551908441354012375259""]",,0.825981410462376,True,0.008,-0.0015,0.955,0.955,0.963,Yes,95.89999999999999,No,4.1000000000000005,,
527827,Ethereum all time high before 2026?,ethereum-all-time-high-before-2026,,,,,True,False,"[""Yes"", ""No""]","[""0.13"", ""0.87""]",51708.490204,27757.6132,2025-12-31,2426.552243,"[""11100878964154314336855773321775308115646559818650502348821171807061303210527"", ""15908368692833773247009608932913822857284050678704137397071588333718991644870""]",,0.8795848359574281,True,0.02,-0.01,0.14,0.12,0.14,Yes,13.0,No,87.0,,
527965,UEFA Nations League Round of 8: Netherlands vs. Spain,uefa-nations-league-round-of-8-netherlands-vs-spain,,,,,True,True,"[""Netherlands"", ""Spain""]","[""0"", ""1""]",22758.603287,,2025-03-23,,"[""21852582099424286136475143522796461535993025650034394035804073071368199450445"", ""16963010000511874264106966535094281367853416800862011601369653139853572579715""]",,,True,0.001,-0.2845,1,,0.001,Netherlands,0.0,Spain,100.0,,
528021,Will Netherlands beat Spain?,will-netherlands-beat-spain,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",30720.649507,,2025-03-20,,"[""101175746246730577059049465866235167962772264375534321506485470293899043947694"", ""24616120065549960914934848587285350630347469163141189752507994561998007335162""]",,,True,0.001,-0.2995,1,,0.001,Yes,0.0,No,100.0,,
528022,Will Spain beat Netherlands?,will-spain-beat-netherlands,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",30810.787735,,2025-03-20,,"[""83776688893777121332992702037335977064740825735652598280105444327886955282518"", ""115100962231484143402161807114806083928338586495214341736837609276949946410648""]",,,True,0.001,-0.4195,1,,0.001,Yes,0.0,No,100.0,,
528023,Will Spain vs. Netherlands end in a draw?,will-spain-vs-netherlands-end-in-a-draw,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",2268.596773,,2025-03-20,,"[""106793841625905316168417872503054032601023723269693412129000389082495898912219"", ""95591745670182897555624699488440369966753491039733300253814135111745341789767""]",,,True,0.001,0.7095,1,0.999,1,Yes,100.0,No,0.0,,
528058,Bethune-Cookman vs. Jackson State,cbb-cook-jkst-2025-03-14,,,,,True,True,"[""Bethune-Cookman"", ""Jackson State""]","[""0"", ""1""]",75513.119107,,2025-03-22,,"[""73170198098544755928973067248600524217026969393274158342597703616307930248253"", ""60032483059976598124672804811599462025988189490521772163062243930093291137577""]",True,,True,0.001,,1,,0.001,Bethune-Cookman,0.0,Jackson State,100.0,,
528100,"Ethereum above $1,900 on March 21?",ethereum-above-1900-on-march-21,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",1850497.692919,,2025-03-21,,"[""47283487308837458908158836490496753599155236752290000559343076134462671854704"", ""67158166139175368966770986884852868893952221662253939405217897924655878479071""]",,,True,0.001,0.1245,1,0.999,1,Yes,100.0,No,0.0,,
528822,Ethereum Up or Down on March 19?,ethereum-up-or-down-on-march-19,,,,,True,True,"[""Up"", ""Down""]","[""1"", ""0""]",70044.105025,,2025-03-19,,"[""113592652237360880202316409695827194720133032563830632681105146888221624923806"", ""23733781507170440598759116932092103522803959588691153859754884641934906962792""]",,,True,0.001,,1,0.999,1,Up,100.0,Down,0.0,,
528823,Ethereum Up or Down on March 20?,ethereum-up-or-down-on-march-20,,,,,True,True,"[""Up"", ""Down""]","[""0"", ""1""]",39306.579441,,2025-03-20,,"[""107751373753069551116735055540477042096528810618078264165476505115725065197723"", ""18632744413691199518537119422994126479550697697979382098481559777015457466565""]",,,True,0.001,-0.3795,1,,0.001,Up,0.0,Down,100.0,,
